id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
099980e5-0383-4e99-bc5b-9dd76b0062a5,SQD_Alain,SQD_LiH,N/A,2026-01-03 00:10:33,9.546148538589478,4.4725679656263327e-05,3.0203251471874628e-06,"AMD Ryzen 7 6800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce RTX 3070 Ti Laptop GPU 1 device(s),Linux,FR/Île-de-France,0
