id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
3959073a-3c7f-4c81-af16-56d9d63d26a2,SQD_Alain,SQD_CH4_ibm_fez,N/A,2026-01-04 01:49:47,1112.7629256248474,0.015016822922618505,0.0010140860519644277,"AMD Ryzen 7 6800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce RTX 3070 Ti Laptop GPU 1 device(s),Linux,FR/Île-de-France,0
