id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
c17fd2e8-9835-43d5-a5ad-f152bcbce72d,SQD_Alain,SQD_CH4,N/A,2025-12-30 15:48:50,971.8033876419067,0.014331043877600872,0.0009677753930543868,"AMD Ryzen 7 6800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce RTX 3070 Ti Laptop GPU 1 device(s),Linux,FR/Île-de-France,0
