id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
251ddc28-034a-42ae-9d82-45dd1ee3cd2f,SQD_Alain,SQD_CH2_Triplet_ibm_fez,N/A,2025-12-23 17:07:05,152.2955858707428,0.0015944956987482706,0.00010767629453647072,"AMD Ryzen 7 6800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce RTX 3070 Ti Laptop GPU 1 device(s),Linux,FR/Île-de-France,0
