id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
46cfc88a-ccd8-4d84-b424-bab2ef148b32,SQD_Alain,N2_ibm_fez,N/A,2025-12-24 02:45:14,1272.0637958049774,0.01596708484816585,0.0010782572397966398,"AMD Ryzen 7 6800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce RTX 3070 Ti Laptop GPU 1 device(s),Linux,FR/Île-de-France,0
