id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
7e289d08-4dff-4a05-bba6-ad5893a71fa7,SQD_Alain,SQD_N2_ibm_fez,N/A,2026-01-04 03:25:20,1236.2429189682007,0.018834393226860403,0.0012718865746098832,"AMD Ryzen 7 6800H with Radeon Graphics/1 device(s), TDP:45.0",NVIDIA GeForce RTX 3070 Ti Laptop GPU 1 device(s),Linux,FR/Île-de-France,0
